# layer_id eta phi delta_eta delta_phi rmin rmax
L 3 -1.0 1.0 40 -3.11704896 3.11704896 254 1926.0 1980.0
C 3 0.725 -2.93297127 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi7 34 7
C 3 0.725 -2.90842757 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi8 34 8
C 3 0.725 -2.88388388 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi9 34 9
C 3 0.725 -2.85934019 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi10 34 10
C 3 0.725 -2.8347965 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi11 34 11
C 3 0.725 -2.8102528 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi12 34 12
C 3 0.725 -2.78570911 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi13 34 13
C 3 0.725 -2.76116542 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi14 34 14
C 3 0.725 -2.73662173 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi15 34 15
C 3 0.725 -2.71207803 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi16 34 16
C 3 0.725 -2.68753434 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi17 34 17
C 3 0.725 -2.66299065 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi18 34 18
C 3 0.725 -2.63844696 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi19 34 19
C 3 0.725 -2.61390326 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi20 34 20
C 3 0.725 -2.58935957 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi21 34 21
C 3 0.725 -2.56481588 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi22 34 22
C 3 0.725 -2.54027218 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi23 34 23
C 3 0.725 -2.51572849 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi24 34 24
C 3 0.725 -2.4911848 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi25 34 25
C 3 0.725 -2.46664111 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi26 34 26
C 3 0.725 -2.44209741 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi27 34 27
C 3 0.725 -2.41755372 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi28 34 28
C 3 0.725 -2.39301003 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi29 34 29
C 3 0.725 -2.36846634 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi30 34 30
C 3 0.725 -2.34392264 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi31 34 31
C 3 0.725 -2.31937895 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi32 34 32
C 3 0.725 -2.29483526 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi33 34 33
C 3 0.725 -2.27029157 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi34 34 34
C 3 0.725 -2.24574787 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi35 34 35
C 3 0.725 -2.22120418 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi36 34 36
C 3 0.725 -2.19666049 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi37 34 37
C 3 0.725 -2.1721168 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi38 34 38
C 3 0.725 -2.1475731 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi39 34 39
C 3 0.725 -2.12302941 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi40 34 40
C 3 0.725 -2.09848572 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi41 34 41
C 3 0.725 -2.07394203 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi42 34 42
C 3 0.725 -2.04939833 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi43 34 43
C 3 0.725 -2.02485464 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi44 34 44
C 3 0.725 -2.00031095 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi45 34 45
C 3 0.725 -1.97576725 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi46 34 46
C 3 0.725 -1.95122356 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi47 34 47
C 3 0.725 -1.92667987 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi48 34 48
C 3 0.725 -1.90213618 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi49 34 49
C 3 0.725 -1.87759248 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi50 34 50
C 3 0.725 -1.85304879 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi51 34 51
C 3 0.725 -1.8285051 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi52 34 52
C 3 0.725 -1.80396141 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi53 34 53
C 3 0.725 -1.77941771 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi54 34 54
C 3 0.725 -1.75487402 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi55 34 55
C 3 0.725 -1.73033033 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi56 34 56
C 3 0.725 -1.70578664 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi57 34 57
C 3 0.725 -1.68124294 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi58 34 58
C 3 0.725 -1.65669925 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi59 34 59
C 3 0.725 -1.63215556 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi60 34 60
C 3 0.725 -1.60761187 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi61 34 61
C 3 0.725 -1.58306817 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi62 34 62
C 3 0.725 -1.55852448 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi63 34 63
C 3 0.725 -1.53398079 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi64 34 64
C 3 0.725 -1.5094371 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi65 34 65
C 3 0.725 -1.4848934 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi66 34 66
C 3 0.725 -1.46034971 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi67 34 67
C 3 0.725 -1.43580602 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi68 34 68
C 3 0.725 -1.41126232 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi69 34 69
C 3 0.725 -1.38671863 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi70 34 70
C 3 0.725 -1.36217494 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi71 34 71
C 3 0.725 -1.33763125 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi72 34 72
C 3 0.725 -1.31308755 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi73 34 73
C 3 0.725 -1.28854386 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi74 34 74
C 3 0.725 -1.26400017 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi75 34 75
C 3 0.725 -1.23945648 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi76 34 76
C 3 0.725 -1.21491278 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi77 34 77
C 3 0.725 -1.19036909 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi78 34 78
C 3 0.725 -1.1658254 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi79 34 79
C 3 0.725 -1.14128171 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi80 34 80
C 3 0.725 -1.11673801 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi81 34 81
C 3 0.725 -1.09219432 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi82 34 82
C 3 0.725 -1.06765063 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi83 34 83
C 3 0.725 -1.04310694 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi84 34 84
C 3 0.725 -1.01856324 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi85 34 85
C 3 0.725 -0.99401955 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi86 34 86
C 3 0.725 -0.96947586 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi87 34 87
C 3 0.725 -0.94493217 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi88 34 88
C 3 0.725 -0.92038847 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi89 34 89
C 3 0.725 -0.89584478 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi90 34 90
C 3 0.725 -0.87130109 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi91 34 91
C 3 0.725 -0.84675739 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi92 34 92
C 3 0.725 -0.8222137 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi93 34 93
C 3 0.725 -0.79767001 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi94 34 94
C 3 0.725 -0.77312632 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi95 34 95
C 3 0.725 -0.74858262 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi96 34 96
C 3 0.725 -0.72403893 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi97 34 97
C 3 0.725 -0.69949524 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi98 34 98
C 3 0.725 -0.67495155 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi99 34 99
C 3 0.725 -0.65040785 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi100 34 100
C 3 0.725 -0.62586416 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi101 34 101
C 3 0.725 -0.60132047 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi102 34 102
C 3 0.725 -0.57677678 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi103 34 103
C 3 0.725 -0.55223308 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi104 34 104
C 3 0.725 -0.52768939 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi105 34 105
C 3 0.725 -0.5031457 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi106 34 106
C 3 0.725 -0.47860201 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi107 34 107
C 3 0.725 -0.45405831 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi108 34 108
C 3 0.725 -0.42951462 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi109 34 109
C 3 0.725 -0.40497093 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi110 34 110
C 3 0.725 -0.38042724 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi111 34 111
C 3 0.725 -0.35588354 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi112 34 112
C 3 0.725 -0.33133985 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi113 34 113
C 3 0.725 -0.30679616 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi114 34 114
C 3 0.725 -0.28225246 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi115 34 115
C 3 0.725 -0.25770877 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi116 34 116
C 3 0.725 -0.23316508 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi117 34 117
C 3 0.725 -0.20862139 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi118 34 118
C 3 0.725 -0.18407769 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi119 34 119
C 3 0.725 -0.159534 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi120 34 120
C 3 0.725 -0.13499031 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi121 34 121
C 3 0.725 -0.11044662 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi122 34 122
C 3 0.725 -0.08590292 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi123 34 123
C 3 0.725 -0.06135923 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi124 34 124
C 3 0.725 -0.03681554 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi125 34 125
C 3 0.725 -0.01227185 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi126 34 126
C 3 0.725 0.01227185 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi127 34 127
C 3 0.725 0.03681554 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi128 34 128
C 3 0.725 0.06135923 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi129 34 129
C 3 0.725 0.08590292 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi130 34 130
C 3 0.725 0.11044662 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi131 34 131
C 3 0.725 0.13499031 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi132 34 132
C 3 0.725 0.159534 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi133 34 133
C 3 0.725 0.18407769 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi134 34 134
C 3 0.725 0.20862139 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi135 34 135
C 3 0.725 0.23316508 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi136 34 136
C 3 0.725 0.25770877 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi137 34 137
C 3 0.725 0.28225246 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi138 34 138
C 3 0.725 0.30679616 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi139 34 139
C 3 0.725 0.33133985 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi140 34 140
C 3 0.725 0.35588354 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi141 34 141
C 3 0.725 0.38042724 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi142 34 142
C 3 0.725 0.40497093 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi143 34 143
C 3 0.725 0.42951462 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi144 34 144
C 3 0.725 0.45405831 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi145 34 145
C 3 0.725 0.47860201 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi146 34 146
C 3 0.725 0.5031457 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi147 34 147
C 3 0.725 0.52768939 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi148 34 148
C 3 0.725 0.55223308 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi149 34 149
C 3 0.725 0.57677678 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi150 34 150
C 3 0.725 0.60132047 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi151 34 151
C 3 0.725 0.62586416 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi152 34 152
C 3 0.725 0.65040785 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi153 34 153
C 3 0.725 0.67495155 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi154 34 154
C 3 0.725 0.69949524 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi155 34 155
C 3 0.725 0.72403893 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi156 34 156
C 3 0.725 0.74858262 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi157 34 157
C 3 0.725 0.77312632 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi158 34 158
C 3 0.725 0.79767001 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi159 34 159
C 3 0.725 0.8222137 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi160 34 160
C 3 0.725 0.84675739 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi161 34 161
C 3 0.725 0.87130109 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi162 34 162
C 3 0.725 0.89584478 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi163 34 163
C 3 0.725 0.92038847 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi164 34 164
C 3 0.725 0.94493217 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi165 34 165
C 3 0.725 0.96947586 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi166 34 166
C 3 0.725 0.99401955 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi167 34 167
C 3 0.725 1.01856324 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi168 34 168
C 3 0.725 1.04310694 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi169 34 169
C 3 0.725 1.06765063 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi170 34 170
C 3 0.725 1.09219432 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi171 34 171
C 3 0.725 1.11673801 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi172 34 172
C 3 0.725 1.14128171 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi173 34 173
C 3 0.725 1.1658254 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi174 34 174
C 3 0.725 1.19036909 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi175 34 175
C 3 0.725 1.21491278 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi176 34 176
C 3 0.725 1.23945648 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi177 34 177
C 3 0.725 1.26400017 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi178 34 178
C 3 0.725 1.28854386 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi179 34 179
C 3 0.725 1.31308755 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi180 34 180
C 3 0.725 1.33763125 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi181 34 181
C 3 0.725 1.36217494 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi182 34 182
C 3 0.725 1.38671863 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi183 34 183
C 3 0.725 1.41126232 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi184 34 184
C 3 0.725 1.43580602 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi185 34 185
C 3 0.725 1.46034971 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi186 34 186
C 3 0.725 1.4848934 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi187 34 187
C 3 0.725 1.5094371 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi188 34 188
C 3 0.725 1.53398079 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi189 34 189
C 3 0.725 1.55852448 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi190 34 190
C 3 0.725 1.58306817 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi191 34 191
C 3 0.725 1.60761187 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi192 34 192
C 3 0.725 1.63215556 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi193 34 193
C 3 0.725 1.65669925 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi194 34 194
C 3 0.725 1.68124294 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi195 34 195
C 3 0.725 1.70578664 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi196 34 196
C 3 0.725 1.73033033 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi197 34 197
C 3 0.725 1.75487402 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi198 34 198
C 3 0.725 1.77941771 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi199 34 199
C 3 0.725 1.80396141 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi200 34 200
C 3 0.725 1.8285051 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi201 34 201
C 3 0.725 1.85304879 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi202 34 202
C 3 0.725 1.87759248 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi203 34 203
C 3 0.725 1.90213618 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi204 34 204
C 3 0.725 1.92667987 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi205 34 205
C 3 0.725 1.95122356 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi206 34 206
C 3 0.725 1.97576725 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi207 34 207
C 3 0.725 2.00031095 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi208 34 208
C 3 0.725 2.02485464 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi209 34 209
C 3 0.725 2.04939833 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi210 34 210
C 3 0.725 2.07394203 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi211 34 211
C 3 0.725 2.09848572 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi212 34 212
C 3 0.725 2.12302941 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi213 34 213
C 3 0.725 2.1475731 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi214 34 214
C 3 0.725 2.1721168 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi215 34 215
C 3 0.725 2.19666049 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi216 34 216
C 3 0.725 2.22120418 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi217 34 217
C 3 0.725 2.24574787 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi218 34 218
C 3 0.725 2.27029157 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi219 34 219
C 3 0.725 2.29483526 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi220 34 220
C 3 0.725 2.31937895 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi221 34 221
C 3 0.725 2.34392264 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi222 34 222
C 3 0.725 2.36846634 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi223 34 223
C 3 0.725 2.39301003 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi224 34 224
C 3 0.725 2.41755372 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi225 34 225
C 3 0.725 2.44209741 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi226 34 226
C 3 0.725 2.46664111 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi227 34 227
C 3 0.725 2.4911848 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi228 34 228
C 3 0.725 2.51572849 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi229 34 229
C 3 0.725 2.54027218 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi230 34 230
C 3 0.725 2.56481588 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi231 34 231
C 3 0.725 2.58935957 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi232 34 232
C 3 0.725 2.61390326 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi233 34 233
C 3 0.725 2.63844696 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi234 34 234
C 3 0.725 2.66299065 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi235 34 235
C 3 0.725 2.68753434 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi236 34 236
C 3 0.725 2.71207803 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi237 34 237
C 3 0.725 2.73662173 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi238 34 238
C 3 0.725 2.76116542 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi239 34 239
C 3 0.725 2.78570911 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi240 34 240
C 3 0.725 2.8102528 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi241 34 241
C 3 0.725 2.8347965 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi242 34 242
C 3 0.725 2.85934019 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi243 34 243
C 3 0.725 2.88388388 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi244 34 244
C 3 0.725 2.90842757 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi245 34 245
C 3 0.725 2.93297127 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi246 34 246
C 3 0.725 2.95751496 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi247 34 247
C 3 0.725 2.98205865 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi248 34 248
C 3 0.725 3.00660234 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi249 34 249
C 3 0.725 3.03114604 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi250 34 250
C 3 0.725 3.05568973 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi251 34 251
C 3 0.725 3.08023342 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi252 34 252
C 3 0.725 3.10477711 0.05 0.02454369 1926.0 1980.0 layer3_eta34_phi253 34 253
C 3 0.775 -3.10477711 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi0 35 0
C 3 0.775 -3.08023342 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi1 35 1
C 3 0.775 -3.05568973 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi2 35 2
C 3 0.775 -3.03114604 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi3 35 3
C 3 0.775 -3.00660234 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi4 35 4
C 3 0.775 -2.98205865 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi5 35 5
C 3 0.775 -2.95751496 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi6 35 6
C 3 0.775 -2.93297127 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi7 35 7
C 3 0.775 -2.90842757 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi8 35 8
C 3 0.775 -2.88388388 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi9 35 9
C 3 0.775 -2.85934019 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi10 35 10
C 3 0.775 -2.8347965 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi11 35 11
C 3 0.775 -2.8102528 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi12 35 12
C 3 0.775 -2.78570911 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi13 35 13
C 3 0.775 -2.76116542 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi14 35 14
C 3 0.775 -2.73662173 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi15 35 15
C 3 0.775 -2.71207803 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi16 35 16
C 3 0.775 -2.68753434 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi17 35 17
C 3 0.775 -2.66299065 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi18 35 18
C 3 0.775 -2.63844696 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi19 35 19
C 3 0.775 -2.61390326 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi20 35 20
C 3 0.775 -2.58935957 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi21 35 21
C 3 0.775 -2.56481588 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi22 35 22
C 3 0.775 -2.54027218 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi23 35 23
C 3 0.775 -2.51572849 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi24 35 24
C 3 0.775 -2.4911848 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi25 35 25
C 3 0.775 -2.46664111 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi26 35 26
C 3 0.775 -2.44209741 0.05 0.02454369 1926.0 1980.0 layer3_eta35_phi27 35 27
